special_id,专业代码,专业名称,专业类型,门类/大类,专业类,学位,学制,软科专业排名,平均薪资,五年平均薪资,语文要求,数学要求,英语要求,物理要求,化学要求,生物要求,政治要求,历史要求,地理要求,主要求学科,整体学科画像,评分依据简述,课程介绍覆盖,专业介绍来源,新质生产力标签,新质方向,新质判断可信度,第1层开设数,第1层样例学校,第1层适配解读,第2层开设数,第2层样例学校,第2层适配解读,第3层开设数,第3层样例学校,第3层适配解读
9555,210101,现代种业技术,本科(职业),农林牧渔大类,农业类,农学学士,四年,,0.0,0.0,3,2,3,1,4,5,1,1,3,生物、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要,否,,弱相关,bio_manufacturing,low,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,0,,第2层更看学科基础与区域行业应用结合，核心学科为生物、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；未匹配到开设样本；本层暂无开设样例。,0,,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；未匹配到开设样本；本层暂无开设样例。
9558,210102,作物生产与品质改良,本科(职业),农林牧渔大类,农业类,农学学士,四年,,0.0,0.0,3,2,3,1,4,5,1,1,3,生物、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要,否,,弱相关,bio_manufacturing,low,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,0,,第2层更看学科基础与区域行业应用结合，核心学科为生物、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；未匹配到开设样本；本层暂无开设样例。,0,,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；未匹配到开设样本；本层暂无开设样例。
9561,210103,智慧农业技术,本科(职业),农林牧渔大类,农业类,"农学学士,工学学士",四年,,0.0,0.0,3,2,3,1,4,5,1,1,3,生物、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要,否,,是,artificial_intelligence;digital_economy;advanced_manufacturing;bio_manufacturing;commercial_space;low_altitude_economy,high,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,0,,第2层更看学科基础与区域行业应用结合，核心学科为生物、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；未匹配到开设样本；本层暂无开设样例。,0,,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；未匹配到开设样本；本层暂无开设样例。
9564,210104,设施园艺,本科(职业),农林牧渔大类,农业类,农学学士,四年,,0.0,0.0,3,2,3,1,4,5,1,1,3,生物、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要；专业名称/专业类显示生命、医学、农业或健康方向,否,,弱相关,bio_manufacturing;digital_economy,low,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,0,,第2层更看学科基础与区域行业应用结合，核心学科为生物、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；未匹配到开设样本；本层暂无开设样例。,0,,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；未匹配到开设样本；本层暂无开设样例。
9567,210105,现代农业经营与管理,本科(职业),农林牧渔大类,农业类,"农学学士,管理学学士",四年,,0.0,0.0,4,2,3,1,4,5,1,1,3,生物、语文、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要；专业名称/专业类显示文本、法规、教育或传播方向,否,,弱相关,digital_economy;artificial_intelligence,low,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、语文、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,0,,第2层更看学科基础与区域行业应用结合，核心学科为生物、语文、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；未匹配到开设样本；本层暂无开设样例。,0,,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、语文、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；未匹配到开设样本；本层暂无开设样例。
9900,210106,智能化农业装备技术,本科(职业),农林牧渔大类,农业类,"农学学士,工学学士",四年,,0.0,0.0,3,2,3,1,4,5,1,1,3,生物、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要,否,,否,,low,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,0,,第2层更看学科基础与区域行业应用结合，核心学科为生物、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；未匹配到开设样本；本层暂无开设样例。,0,,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；未匹配到开设样本；本层暂无开设样例。
9901,210107,现代植保技术,本科(职业),农林牧渔大类,农业类,农学学士,四年,,0.0,0.0,3,2,3,1,4,5,1,1,3,生物、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要,否,,否,,low,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,0,,第2层更看学科基础与区域行业应用结合，核心学科为生物、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；未匹配到开设样本；本层暂无开设样例。,0,,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；未匹配到开设样本；本层暂无开设样例。
10028,210108,茶叶生产与应用技术,本科(职业),农林牧渔大类,农业类,农学学士,三年,,0.0,0.0,3,2,3,1,4,5,1,1,3,生物、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要,否,,否,,low,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,0,,第2层更看学科基础与区域行业应用结合，核心学科为生物、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；未匹配到开设样本；本层暂无开设样例。,0,,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；未匹配到开设样本；本层暂无开设样例。
372,410201,林业技术,专科(高职),农林牧渔大类,林业类,,三年,,0.0,9400.0,3,4,2,1,4,5,1,1,3,生物、数学、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要；课程文本含数学/统计/算法训练,是,https://api.rysxai.cn/api/ry_education/profession/info/?id=722,弱相关,commercial_space;low_altitude_economy,low,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、数学、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,2,江苏农林职业技术学院/江苏；江西环境工程职业学院/江西,第2层更看学科基础与区域行业应用结合，核心学科为生物、数学、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；开设数约2；本层开设样例：江苏农林职业技术学院/江苏；江西环境工程职业学院/江西。,5,甘肃林业职业技术大学/甘肃/排名981；云南林业职业技术学院/云南；安徽林业职业技术学院/安徽,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、数学、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；开设数约5；本层开设样例：甘肃林业职业技术大学/甘肃/排名981；云南林业职业技术学院/云南；安徽林业职业技术学院/安徽。
373,410202,园林技术,专科(高职),农林牧渔大类,林业类,,三年,,55183.0,12600.0,3,4,2,1,4,5,1,1,3,生物、数学、化学,生命医药型：适合生物、化学基础好，能接受实验、规范阅读和长期记忆理解训练的学生。,农林牧渔类：生物、化学、地理生态和生产实践重要；课程文本含数学/统计/算法训练,是,https://api.rysxai.cn/api/ry_education/profession/info/?id=723,否,,low,0,,第1层更看理论深度、科研训练和英文资料阅读，核心学科为生物、数学、化学；适合强基础、能承受高强度抽象/实验/论文训练的学生；未匹配到开设样本；本层暂无开设样例。,5,合肥职业技术学院/安徽；江苏农林职业技术学院/江苏；江西环境工程职业学院/江西,第2层更看学科基础与区域行业应用结合，核心学科为生物、数学、化学；适合基础较扎实、希望进入区域产业链或特色行业平台的学生；开设数约5；本层开设样例：合肥职业技术学院/安徽；江苏农林职业技术学院/江苏；江西环境工程职业学院/江西。,17,广西农业职业技术大学/广西/排名737；甘肃林业职业技术大学/甘肃/排名981；芜湖职业技术大学/安徽/排名1002,第3层更看岗位技能落地、证书/实训和就业入口，核心学科为生物、数学、化学；适合目标明确、愿意把学科基础转成具体操作技能的学生；开设数约17；本层开设样例：广西农业职业技术大学/广西/排名737；甘肃林业职业技术大学/甘肃/排名981；芜湖职业技术大学/安徽/排名1002。
