special_id,专业代码,专业名称,专业类型,门类/大类,专业类,学校层级,学校层级名称,本层开设数,本层样例学校,升学适配度评分,升学适配度等级,估计平均升学/考研率区间,估计平均保研率区间,公开样本命中记录数,公开样本推免/保研记录数,公开样本覆盖年份数,公开样本年均去清北,公开样本年均去985,公开样本年均去211,公开样本年均去双一流,公开样本最佳去向举例,适配度解读,口径说明
9619,300602,城市轨道交通设备与控制技术,本科(职业),交通运输大类,城市轨道交通类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9619,300602,城市轨道交通设备与控制技术,本科(职业),交通运输大类,城市轨道交通类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9619,300602,城市轨道交通设备与控制技术,本科(职业),交通运输大类,城市轨道交通类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9621,300603,城市轨道交通智能运营,本科(职业),交通运输大类,城市轨道交通类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9621,300603,城市轨道交通智能运营,本科(职业),交通运输大类,城市轨道交通类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9621,300603,城市轨道交通智能运营,本科(职业),交通运输大类,城市轨道交通类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
723,500301,航海技术,专科(高职),交通运输大类,水上运输类,1,头部/强研究型高校,0,,32,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,1,1,1,0,0,0,0,陆军工程大学,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
723,500301,航海技术,专科(高职),交通运输大类,水上运输类,2,区域重点/特色优势高校,3,江苏海事职业技术学院/江苏；浙江交通职业技术学院/浙江；青岛港湾职业技术学院/山东,33,低,样本少，不建议按普通本科升学率理解,通常无可比推免率,1,1,1,0,0,0,0,陆军工程大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；航海技术属于交通运输大类方向，综合判断为低；公开去向样本命中1条，已见较好去向包括陆军工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
723,500301,航海技术,专科(高职),交通运输大类,水上运输类,3,普通应用/职业供给高校,2,安徽交通职业技术学院/安徽；青岛远洋船员职业学院/山东,18,低,升本/转段约10%-35%，直接考研需先取得本科资格,通常无推免资格,1,1,1,0,0,0,0,陆军工程大学,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；航海技术属于交通运输大类方向，综合判断为低；公开去向样本命中1条，已见较好去向包括陆军工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
729,500302,港口与航道工程技术,专科(高职),交通运输大类,水上运输类,1,头部/强研究型高校,0,,32,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
729,500302,港口与航道工程技术,专科(高职),交通运输大类,水上运输类,2,区域重点/特色优势高校,1,青岛港湾职业技术学院/山东,31,低,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；港口与航道工程技术属于交通运输大类方向，综合判断为低；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
729,500302,港口与航道工程技术,专科(高职),交通运输大类,水上运输类,3,普通应用/职业供给高校,0,,16,暂无开设样本,升本/转段约10%-35%，直接考研需先取得本科资格,通常无推免资格,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
732,500303,轮机工程技术,专科(高职),交通运输大类,水上运输类,1,头部/强研究型高校,0,,32,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
732,500303,轮机工程技术,专科(高职),交通运输大类,水上运输类,2,区域重点/特色优势高校,3,江苏海事职业技术学院/江苏；浙江交通职业技术学院/浙江；青岛港湾职业技术学院/山东,32,低,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；轮机工程技术属于交通运输大类方向，综合判断为低；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
732,500303,轮机工程技术,专科(高职),交通运输大类,水上运输类,3,普通应用/职业供给高校,2,浙江国际海运职业技术学院/浙江；青岛远洋船员职业学院/山东,17,低,升本/转段约10%-35%，直接考研需先取得本科资格,通常无推免资格,0,0,0,0,0,0,0,,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；轮机工程技术属于交通运输大类方向，综合判断为低；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
724,500304,国际邮轮乘务管理,专科(高职),交通运输大类,水上运输类,1,头部/强研究型高校,0,,32,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
724,500304,国际邮轮乘务管理,专科(高职),交通运输大类,水上运输类,2,区域重点/特色优势高校,1,武汉交通职业学院/湖北,29,低,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；国际邮轮乘务管理属于交通运输大类方向，综合判断为低；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
724,500304,国际邮轮乘务管理,专科(高职),交通运输大类,水上运输类,3,普通应用/职业供给高校,2,浙江国际海运职业技术学院/浙江；浙江旅游职业学院/浙江,15,低,升本/转段约10%-35%，直接考研需先取得本科资格,通常无推免资格,0,0,0,0,0,0,0,,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；国际邮轮乘务管理属于交通运输大类方向，综合判断为低；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9050,500305,水路运输安全管理,专科(高职),交通运输大类,水上运输类,1,头部/强研究型高校,0,,32,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9050,500305,水路运输安全管理,专科(高职),交通运输大类,水上运输类,2,区域重点/特色优势高校,0,,29,暂无开设样本,样本少，不建议按普通本科升学率理解,通常无可比推免率,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9050,500305,水路运输安全管理,专科(高职),交通运输大类,水上运输类,3,普通应用/职业供给高校,0,,14,暂无开设样本,升本/转段约10%-35%，直接考研需先取得本科资格,通常无推免资格,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
